id,category_id,zone_id,status,reported_at,resolved_at,mois,trimestre,jour_semaine,annee,latitude_center,longitude_center,rayon_km,number_of_inhabitants,surface
3211,5,101,reported,"2024-10-26 09:34:00",,10,4,7,2024,35.71000000,10.55800000,2.00,15491,85
3301,6,101,"in progress","2024-12-08 09:45:00",,12,4,1,2024,35.71000000,10.55800000,2.00,15491,85
3467,3,101,reported,"2023-04-28 02:00:00",,4,2,6,2023,35.71000000,10.55800000,2.00,15491,85
3852,6,101,resolved,"2023-12-17 08:06:00","2023-12-29 08:06:00",12,4,1,2023,35.71000000,10.55800000,2.00,15491,85
4067,5,101,reported,"2024-04-10 12:17:00",,4,2,4,2024,35.71000000,10.55800000,2.00,15491,85
4164,3,101,resolved,"2023-06-16 19:06:00","2023-06-23 19:06:00",6,2,6,2023,35.71000000,10.55800000,2.00,15491,85
4401,1,101,reported,"2024-09-27 09:11:00",,9,3,6,2024,35.71000000,10.55800000,2.00,15491,85
4438,6,101,resolved,"2025-02-26 08:46:00","2025-03-01 08:46:00",2,1,4,2025,35.71000000,10.55800000,2.00,15491,85
4552,2,101,resolved,"2023-07-08 18:30:00","2023-07-19 18:30:00",7,3,7,2023,35.71000000,10.55800000,2.00,15491,85
4630,5,101,resolved,"2023-08-25 16:18:00","2023-09-06 16:18:00",8,3,6,2023,35.71000000,10.55800000,2.00,15491,85
4828,4,101,rejected,"2025-01-12 08:03:00",,1,1,1,2025,35.71000000,10.55800000,2.00,15491,85
4941,6,101,resolved,"2023-01-01 18:13:00","2023-01-11 18:13:00",1,1,1,2023,35.71000000,10.55800000,2.00,15491,85
5054,7,101,rejected,"2024-10-26 13:59:00",,10,4,7,2024,35.71000000,10.55800000,2.00,15491,85
5161,2,101,reported,"2025-01-01 07:35:00",,1,1,4,2025,35.71000000,10.55800000,2.00,15491,85
63,5,102,"in progress","2025-03-20 13:23:00",,3,1,5,2025,35.69500000,10.54000000,2.00,15491,85
202,2,102,resolved,"2025-01-31 11:49:00","2025-02-08 11:49:00",1,1,6,2025,35.69500000,10.54000000,2.00,15491,85
305,5,102,resolved,"2022-12-29 12:35:00","2023-01-08 12:35:00",12,4,5,2022,35.69500000,10.54000000,2.00,15491,85
403,4,102,resolved,"2022-09-03 10:01:00","2022-09-08 10:01:00",9,3,7,2022,35.69500000,10.54000000,2.00,15491,85
546,4,102,"in progress","2024-05-01 19:28:00",,5,2,4,2024,35.69500000,10.54000000,2.00,15491,85
634,4,102,reported,"2025-01-25 16:03:00",,1,1,7,2025,35.69500000,10.54000000,2.00,15491,85
957,6,102,resolved,"2025-01-22 08:32:00","2025-01-31 08:32:00",1,1,4,2025,35.69500000,10.54000000,2.00,15491,85
1050,1,102,resolved,"2023-08-03 15:30:00","2023-08-10 15:30:00",8,3,5,2023,35.69500000,10.54000000,2.00,15491,85
1159,2,102,resolved,"2024-10-18 07:40:00","2024-11-01 07:40:00",10,4,6,2024,35.69500000,10.54000000,2.00,15491,85
1278,6,102,"in progress","2024-05-11 07:20:00",,5,2,7,2024,35.69500000,10.54000000,2.00,15491,85
1324,2,102,resolved,"2024-11-02 14:04:00","2024-11-13 14:04:00",11,4,7,2024,35.69500000,10.54000000,2.00,15491,85
1557,2,102,resolved,"2024-05-26 20:23:00","2024-05-31 20:23:00",5,2,1,2024,35.69500000,10.54000000,2.00,15491,85
1771,4,102,rejected,"2024-12-03 19:56:00",,12,4,3,2024,35.69500000,10.54000000,2.00,15491,85
1871,3,102,"in progress","2024-07-24 21:24:00",,7,3,4,2024,35.69500000,10.54000000,2.00,15491,85
2286,6,102,"in progress","2024-04-08 09:46:00",,4,2,2,2024,35.69500000,10.54000000,2.00,15491,85
2347,2,102,"in progress","2024-09-25 09:39:00",,9,3,4,2024,35.69500000,10.54000000,2.00,15491,85
2437,4,102,reported,"2024-10-29 15:32:00",,10,4,3,2024,35.69500000,10.54000000,2.00,15491,85
2675,2,102,resolved,"2022-01-14 16:38:00","2022-01-16 16:38:00",1,1,6,2022,35.69500000,10.54000000,2.00,15491,85
2745,4,102,"in progress","2025-04-15 17:35:00",,4,2,3,2025,35.69500000,10.54000000,2.00,15491,85
2878,6,102,resolved,"2023-01-25 09:22:00","2023-01-31 09:22:00",1,1,4,2023,35.69500000,10.54000000,2.00,15491,85
3095,2,102,"in progress","2025-01-27 07:54:00",,1,1,2,2025,35.69500000,10.54000000,2.00,15491,85
3149,5,102,rejected,"2025-01-06 15:36:00",,1,1,2,2025,35.69500000,10.54000000,2.00,15491,85
3185,3,102,resolved,"2022-05-27 19:25:00","2022-06-05 19:25:00",5,2,6,2022,35.69500000,10.54000000,2.00,15491,85
3227,5,102,resolved,"2022-01-31 11:10:00","2022-02-06 11:10:00",1,1,2,2022,35.69500000,10.54000000,2.00,15491,85
3415,2,102,"in progress","2025-04-13 18:45:00",,4,2,1,2025,35.69500000,10.54000000,2.00,15491,85
3428,6,102,resolved,"2023-03-06 05:58:00","2023-03-11 05:58:00",3,1,2,2023,35.69500000,10.54000000,2.00,15491,85
3483,5,102,resolved,"2024-06-02 12:58:00","2024-06-12 12:58:00",6,2,1,2024,35.69500000,10.54000000,2.00,15491,85
3524,4,102,"in progress","2025-01-12 11:03:00",,1,1,1,2025,35.69500000,10.54000000,2.00,15491,85
3610,5,102,"in progress","2024-12-29 08:52:00",,12,4,1,2024,35.69500000,10.54000000,2.00,15491,85
3905,2,102,resolved,"2022-07-19 10:00:00","2022-07-24 10:00:00",7,3,3,2022,35.69500000,10.54000000,2.00,15491,85
4440,6,102,resolved,"2022-06-02 12:08:00","2022-06-16 12:08:00",6,2,5,2022,35.69500000,10.54000000,2.00,15491,85
4595,5,102,resolved,"2022-06-25 08:20:00","2022-07-04 08:20:00",6,2,7,2022,35.69500000,10.54000000,2.00,15491,85
4795,5,102,rejected,"2022-04-26 10:57:00",,4,2,3,2022,35.69500000,10.54000000,2.00,15491,85
4855,4,102,validated,"2024-12-03 06:20:00",,12,4,3,2024,35.69500000,10.54000000,2.00,15491,85
4858,4,102,rejected,"2024-10-17 07:27:00",,10,4,5,2024,35.69500000,10.54000000,2.00,15491,85
5041,1,102,resolved,"2022-12-22 03:52:00","2022-12-24 03:52:00",12,4,5,2022,35.69500000,10.54000000,2.00,15491,85
5107,5,102,resolved,"2023-05-17 16:14:00","2023-05-25 16:14:00",5,2,4,2023,35.69500000,10.54000000,2.00,15491,85
591,2,103,resolved,"2025-02-28 15:33:00","2025-03-05 15:33:00",2,1,6,2025,35.79000000,10.37000000,2.50,14508,568
709,3,103,"in progress","2025-04-20 05:02:00",,4,2,1,2025,35.79000000,10.37000000,2.50,14508,568
1017,3,103,rejected,"2022-01-16 21:56:00",,1,1,1,2022,35.79000000,10.37000000,2.50,14508,568
1371,4,103,resolved,"2025-02-10 21:31:00","2025-02-15 21:31:00",2,1,2,2025,35.79000000,10.37000000,2.50,14508,568
1400,3,103,resolved,"2024-02-11 23:07:00","2024-02-15 23:07:00",2,1,1,2024,35.79000000,10.37000000,2.50,14508,568
1502,3,103,"in progress","2025-02-23 22:42:00",,2,1,1,2025,35.79000000,10.37000000,2.50,14508,568
1567,6,103,reported,"2024-12-31 09:41:00",,12,4,3,2024,35.79000000,10.37000000,2.50,14508,568
1679,2,103,"in progress","2024-09-23 11:59:00",,9,3,2,2024,35.79000000,10.37000000,2.50,14508,568
1786,4,103,"in progress","2025-03-08 18:52:00",,3,1,7,2025,35.79000000,10.37000000,2.50,14508,568
1820,6,103,"in progress","2024-02-21 10:49:00",,2,1,4,2024,35.79000000,10.37000000,2.50,14508,568
2082,2,103,"in progress","2025-03-07 18:10:00",,3,1,6,2025,35.79000000,10.37000000,2.50,14508,568
2087,4,103,resolved,"2022-07-21 06:43:00","2022-07-23 06:43:00",7,3,5,2022,35.79000000,10.37000000,2.50,14508,568
2139,4,103,resolved,"2024-01-13 17:37:00","2024-01-20 17:37:00",1,1,7,2024,35.79000000,10.37000000,2.50,14508,568
2222,2,103,"in progress","2024-06-29 19:23:00",,6,2,7,2024,35.79000000,10.37000000,2.50,14508,568
2460,1,103,resolved,"2023-04-07 19:57:00","2023-04-12 19:57:00",4,2,6,2023,35.79000000,10.37000000,2.50,14508,568
2585,2,103,resolved,"2024-03-06 07:59:00","2024-03-13 07:59:00",3,1,4,2024,35.79000000,10.37000000,2.50,14508,568
2667,1,103,resolved,"2023-01-27 13:32:00","2023-02-05 13:32:00",1,1,6,2023,35.79000000,10.37000000,2.50,14508,568
2815,4,103,resolved,"2023-02-22 10:31:00","2023-03-01 10:31:00",2,1,4,2023,35.79000000,10.37000000,2.50,14508,568
2848,4,103,"in progress","2024-05-01 04:40:00",,5,2,4,2024,35.79000000,10.37000000,2.50,14508,568
2910,2,103,reported,"2025-04-05 14:02:00",,4,2,7,2025,35.79000000,10.37000000,2.50,14508,568
3017,2,103,rejected,"2023-07-24 19:03:00",,7,3,2,2023,35.79000000,10.37000000,2.50,14508,568
3051,4,103,"in progress","2024-03-16 21:59:00",,3,1,7,2024,35.79000000,10.37000000,2.50,14508,568
3154,6,103,resolved,"2025-01-15 09:02:00","2025-01-21 09:02:00",1,1,4,2025,35.79000000,10.37000000,2.50,14508,568
3248,5,103,reported,"2023-08-08 14:25:00",,8,3,3,2023,35.79000000,10.37000000,2.50,14508,568
3509,6,103,resolved,"2023-12-20 06:56:00","2024-01-03 06:56:00",12,4,4,2023,35.79000000,10.37000000,2.50,14508,568
3557,6,103,"in progress","2025-01-08 08:01:00",,1,1,4,2025,35.79000000,10.37000000,2.50,14508,568
3571,2,103,resolved,"2023-07-02 07:12:00","2023-07-04 07:12:00",7,3,1,2023,35.79000000,10.37000000,2.50,14508,568
3576,4,103,"in progress","2024-06-10 19:47:00",,6,2,2,2024,35.79000000,10.37000000,2.50,14508,568
3614,3,103,reported,"2025-05-07 21:14:00",,5,2,4,2025,35.79000000,10.37000000,2.50,14508,568
3668,3,103,resolved,"2022-08-17 04:57:00","2022-08-23 04:57:00",8,3,4,2022,35.79000000,10.37000000,2.50,14508,568
3781,3,103,resolved,"2024-10-11 05:09:00","2024-10-23 05:09:00",10,4,6,2024,35.79000000,10.37000000,2.50,14508,568
3799,5,103,resolved,"2024-08-10 18:08:00","2024-08-19 18:08:00",8,3,7,2024,35.79000000,10.37000000,2.50,14508,568
4190,4,103,rejected,"2025-04-20 10:58:00",,4,2,1,2025,35.79000000,10.37000000,2.50,14508,568
4391,4,103,resolved,"2023-08-04 17:53:00","2023-08-11 17:53:00",8,3,6,2023,35.79000000,10.37000000,2.50,14508,568
4722,6,103,"in progress","2024-10-13 10:23:00",,10,4,1,2024,35.79000000,10.37000000,2.50,14508,568
4729,1,103,"in progress","2025-03-23 15:54:00",,3,1,1,2025,35.79000000,10.37000000,2.50,14508,568
4830,5,103,resolved,"2023-11-29 11:54:00","2023-11-30 11:54:00",11,4,4,2023,35.79000000,10.37000000,2.50,14508,568
5098,5,103,resolved,"2022-02-02 17:49:00","2022-02-06 17:49:00",2,1,4,2022,35.79000000,10.37000000,2.50,14508,568
150,2,104,rejected,"2024-10-13 10:29:00",,10,4,1,2024,35.80600000,10.36800000,3.00,14508,568
259,2,104,resolved,"2023-02-10 09:46:00","2023-02-13 09:46:00",2,1,6,2023,35.80600000,10.36800000,3.00,14508,568
271,4,104,resolved,"2023-09-04 21:44:00","2023-09-16 21:44:00",9,3,2,2023,35.80600000,10.36800000,3.00,14508,568
287,7,104,resolved,"2023-11-30 19:23:00","2023-12-09 19:23:00",11,4,5,2023,35.80600000,10.36800000,3.00,14508,568
336,1,104,resolved,"2023-01-13 17:53:00","2023-01-25 17:53:00",1,1,6,2023,35.80600000,10.36800000,3.00,14508,568
495,4,104,"in progress","2025-01-04 10:42:00",,1,1,7,2025,35.80600000,10.36800000,3.00,14508,568
742,3,104,resolved,"2024-04-11 02:00:00","2024-04-24 02:00:00",4,2,5,2024,35.80600000,10.36800000,3.00,14508,568
954,7,104,resolved,"2024-02-19 20:52:00","2024-02-29 20:52:00",2,1,2,2024,35.80600000,10.36800000,3.00,14508,568
1127,5,104,validated,"2024-02-25 16:11:00",,2,1,1,2024,35.80600000,10.36800000,3.00,14508,568
1212,4,104,reported,"2024-11-08 06:31:00",,11,4,6,2024,35.80600000,10.36800000,3.00,14508,568
1303,6,104,reported,"2025-03-18 08:29:00",,3,1,3,2025,35.80600000,10.36800000,3.00,14508,568
1409,5,104,"in progress","2024-10-09 12:53:00",,10,4,4,2024,35.80600000,10.36800000,3.00,14508,568
2172,7,104,reported,"2025-06-06 10:19:00",,6,2,6,2025,35.80600000,10.36800000,3.00,14508,568
2360,7,104,"in progress","2024-12-11 18:55:00",,12,4,4,2024,35.80600000,10.36800000,3.00,14508,568
2569,7,104,"in progress","2025-04-01 06:49:00",,4,2,3,2025,35.80600000,10.36800000,3.00,14508,568
2676,2,104,resolved,"2024-07-03 09:48:00","2024-07-17 09:48:00",7,3,4,2024,35.80600000,10.36800000,3.00,14508,568
2686,7,104,resolved,"2025-01-26 13:51:00","2025-02-04 13:51:00",1,1,1,2025,35.80600000,10.36800000,3.00,14508,568
2889,3,104,resolved,"2025-01-28 20:48:00","2025-02-04 20:48:00",1,1,3,2025,35.80600000,10.36800000,3.00,14508,568
3327,3,104,resolved,"2024-08-15 18:59:00","2024-08-22 18:59:00",8,3,5,2024,35.80600000,10.36800000,3.00,14508,568
3431,4,104,rejected,"2024-08-24 08:18:00",,8,3,7,2024,35.80600000,10.36800000,3.00,14508,568
3446,6,104,reported,"2025-02-18 05:11:00",,2,1,3,2025,35.80600000,10.36800000,3.00,14508,568
3525,2,104,rejected,"2024-08-04 13:38:00",,8,3,1,2024,35.80600000,10.36800000,3.00,14508,568
3676,5,104,resolved,"2023-11-06 09:44:00","2023-11-15 09:44:00",11,4,2,2023,35.80600000,10.36800000,3.00,14508,568
3801,2,104,resolved,"2025-01-03 14:49:00","2025-01-07 14:49:00",1,1,6,2025,35.80600000,10.36800000,3.00,14508,568
3836,7,104,resolved,"2025-01-25 19:18:00","2025-01-30 19:18:00",1,1,7,2025,35.80600000,10.36800000,3.00,14508,568
3908,4,104,resolved,"2022-07-21 10:43:00","2022-08-04 10:43:00",7,3,5,2022,35.80600000,10.36800000,3.00,14508,568
4000,6,104,resolved,"2024-06-29 05:53:00","2024-07-09 05:53:00",6,2,7,2024,35.80600000,10.36800000,3.00,14508,568
4045,4,104,resolved,"2022-12-21 06:23:00","2022-12-26 06:23:00",12,4,4,2022,35.80600000,10.36800000,3.00,14508,568
4251,2,104,resolved,"2024-10-30 08:12:00","2024-11-09 08:12:00",10,4,4,2024,35.80600000,10.36800000,3.00,14508,568
4449,2,104,resolved,"2025-02-26 11:35:00","2025-03-07 11:35:00",2,1,4,2025,35.80600000,10.36800000,3.00,14508,568
4516,4,104,resolved,"2025-04-05 21:49:00","2025-04-15 21:49:00",4,2,7,2025,35.80600000,10.36800000,3.00,14508,568
4519,4,104,resolved,"2025-01-12 19:41:00","2025-01-15 19:41:00",1,1,1,2025,35.80600000,10.36800000,3.00,14508,568
4572,6,104,resolved,"2024-01-09 11:48:00","2024-01-10 11:48:00",1,1,3,2024,35.80600000,10.36800000,3.00,14508,568
4587,6,104,resolved,"2024-06-15 06:36:00","2024-06-16 06:36:00",6,2,7,2024,35.80600000,10.36800000,3.00,14508,568
4633,4,104,rejected,"2025-01-01 06:00:00",,1,1,4,2025,35.80600000,10.36800000,3.00,14508,568
4670,3,104,"in progress","2024-01-30 19:52:00",,1,1,3,2024,35.80600000,10.36800000,3.00,14508,568
4690,4,104,resolved,"2025-02-16 17:58:00","2025-02-21 17:58:00",2,1,1,2025,35.80600000,10.36800000,3.00,14508,568
4693,3,104,resolved,"2022-05-22 06:21:00","2022-05-30 06:21:00",5,2,1,2022,35.80600000,10.36800000,3.00,14508,568
4711,2,104,resolved,"2023-07-24 22:03:00","2023-08-06 22:03:00",7,3,2,2023,35.80600000,10.36800000,3.00,14508,568
4900,6,104,resolved,"2024-11-07 09:09:00","2024-11-18 09:09:00",11,4,5,2024,35.80600000,10.36800000,3.00,14508,568
5026,3,104,resolved,"2023-03-14 20:46:00","2023-03-16 20:46:00",3,1,3,2023,35.80600000,10.36800000,3.00,14508,568
5076,7,104,"in progress","2023-05-19 20:15:00",,5,2,6,2023,35.80600000,10.36800000,3.00,14508,568
105,5,105,resolved,"2022-07-10 12:38:00","2022-07-14 12:38:00",7,3,1,2022,35.77400000,10.37200000,3.00,14508,568
116,3,105,resolved,"2025-01-03 02:57:00","2025-01-10 02:57:00",1,1,6,2025,35.77400000,10.37200000,3.00,14508,568
424,4,105,resolved,"2024-08-27 11:55:00","2024-09-02 11:55:00",8,3,3,2024,35.77400000,10.37200000,3.00,14508,568
493,2,105,resolved,"2023-05-12 08:22:00","2023-05-15 08:22:00",5,2,6,2023,35.77400000,10.37200000,3.00,14508,568
681,2,105,reported,"2025-03-11 15:32:00",,3,1,3,2025,35.77400000,10.37200000,3.00,14508,568
713,2,105,resolved,"2022-12-27 11:43:00","2022-12-30 11:43:00",12,4,3,2022,35.77400000,10.37200000,3.00,14508,568
992,2,105,"in progress","2024-03-17 11:54:00",,3,1,1,2024,35.77400000,10.37200000,3.00,14508,568
1136,5,105,resolved,"2024-05-19 10:36:00","2024-05-27 10:36:00",5,2,1,2024,35.77400000,10.37200000,3.00,14508,568
1225,5,105,reported,"2024-05-05 17:33:00",,5,2,1,2024,35.77400000,10.37200000,3.00,14508,568
1232,4,105,resolved,"2023-02-22 08:31:00","2023-03-04 08:31:00",2,1,4,2023,35.77400000,10.37200000,3.00,14508,568
1265,2,105,resolved,"2022-08-07 17:21:00","2022-08-19 17:21:00",8,3,1,2022,35.77400000,10.37200000,3.00,14508,568
1346,3,105,resolved,"2023-03-26 22:56:00","2023-04-02 22:56:00",3,1,1,2023,35.77400000,10.37200000,3.00,14508,568
1426,2,105,"in progress","2024-02-14 10:11:00",,2,1,4,2024,35.77400000,10.37200000,3.00,14508,568
1816,4,105,resolved,"2023-09-05 00:44:00","2023-09-16 00:44:00",9,3,3,2023,35.77400000,10.37200000,3.00,14508,568
2104,4,105,resolved,"2024-07-11 13:59:00","2024-07-13 13:59:00",7,3,5,2024,35.77400000,10.37200000,3.00,14508,568
2176,2,105,reported,"2024-03-02 18:30:00",,3,1,7,2024,35.77400000,10.37200000,3.00,14508,568
2255,5,105,resolved,"2022-02-18 14:00:00","2022-02-24 14:00:00",2,1,6,2022,35.77400000,10.37200000,3.00,14508,568
2269,1,105,resolved,"2022-08-29 13:19:00","2022-09-09 13:19:00",8,3,2,2022,35.77400000,10.37200000,3.00,14508,568
2350,3,105,resolved,"2023-01-03 05:34:00","2023-01-11 05:34:00",1,1,3,2023,35.77400000,10.37200000,3.00,14508,568
2431,1,105,resolved,"2024-01-01 13:01:00","2024-01-09 13:01:00",1,1,2,2024,35.77400000,10.37200000,3.00,14508,568
2538,2,105,"in progress","2024-09-02 19:14:00",,9,3,2,2024,35.77400000,10.37200000,3.00,14508,568
2612,5,105,resolved,"2022-01-05 10:07:00","2022-01-06 10:07:00",1,1,4,2022,35.77400000,10.37200000,3.00,14508,568
2774,2,105,rejected,"2022-07-05 20:29:00",,7,3,3,2022,35.77400000,10.37200000,3.00,14508,568
2862,4,105,resolved,"2022-09-04 21:13:00","2022-09-05 21:13:00",9,3,1,2022,35.77400000,10.37200000,3.00,14508,568
2869,5,105,resolved,"2024-07-15 16:03:00","2024-07-22 16:03:00",7,3,2,2024,35.77400000,10.37200000,3.00,14508,568
2922,2,105,validated,"2025-03-07 22:10:00",,3,1,6,2025,35.77400000,10.37200000,3.00,14508,568
3029,4,105,resolved,"2024-05-14 20:04:00","2024-05-15 20:04:00",5,2,3,2024,35.77400000,10.37200000,3.00,14508,568
3300,5,105,resolved,"2025-02-21 15:03:00","2025-03-04 15:03:00",2,1,6,2025,35.77400000,10.37200000,3.00,14508,568
3449,5,105,resolved,"2022-05-04 14:02:00","2022-05-06 14:02:00",5,2,4,2022,35.77400000,10.37200000,3.00,14508,568
3710,3,105,resolved,"2023-02-18 02:42:00","2023-02-23 02:42:00",2,1,7,2023,35.77400000,10.37200000,3.00,14508,568
3774,2,105,rejected,"2024-06-04 16:40:00",,6,2,3,2024,35.77400000,10.37200000,3.00,14508,568
4147,4,105,reported,"2024-10-22 12:39:00",,10,4,3,2024,35.77400000,10.37200000,3.00,14508,568
4150,5,105,resolved,"2023-10-31 17:12:00","2023-11-07 17:12:00",10,4,3,2023,35.77400000,10.37200000,3.00,14508,568
4407,2,105,resolved,"2024-04-16 06:16:00","2024-04-30 06:16:00",4,2,3,2024,35.77400000,10.37200000,3.00,14508,568
4451,7,105,reported,"2025-01-12 07:11:00",,1,1,1,2025,35.77400000,10.37200000,3.00,14508,568
4640,2,105,reported,"2023-07-03 09:07:00",,7,3,2,2023,35.77400000,10.37200000,3.00,14508,568
4703,3,105,rejected,"2025-02-14 23:53:00",,2,1,6,2025,35.77400000,10.37200000,3.00,14508,568
4772,4,105,resolved,"2025-02-04 13:48:00","2025-02-09 13:48:00",2,1,3,2025,35.77400000,10.37200000,3.00,14508,568
4817,2,105,reported,"2025-01-09 15:58:00",,1,1,5,2025,35.77400000,10.37200000,3.00,14508,568
5009,4,105,rejected,"2025-02-07 20:36:00",,2,1,6,2025,35.77400000,10.37200000,3.00,14508,568
33,7,106,reported,"2026-04-20 16:50:14",,4,2,2,2026,36.09000000,10.44500000,1.50,10652,42
73,2,106,resolved,"2022-07-16 17:01:00","2022-07-22 17:01:00",7,3,7,2022,36.09000000,10.44500000,1.50,10652,42
77,7,106,reported,"2024-12-21 08:14:00",,12,4,7,2024,36.09000000,10.44500000,1.50,10652,42
102,2,106,resolved,"2023-04-18 12:00:00","2023-04-20 12:00:00",4,2,3,2023,36.09000000,10.44500000,1.50,10652,42
130,4,106,reported,"2024-07-27 17:00:00",,7,3,7,2024,36.09000000,10.44500000,1.50,10652,42
143,4,106,reported,"2024-12-18 21:56:00",,12,4,4,2024,36.09000000,10.44500000,1.50,10652,42
181,3,106,"in progress","2022-05-05 23:10:00",,5,2,5,2022,36.09000000,10.44500000,1.50,10652,42
238,4,106,resolved,"2024-05-24 07:51:00","2024-05-28 07:51:00",5,2,6,2024,36.09000000,10.44500000,1.50,10652,42
243,4,106,"in progress","2024-03-04 17:11:00",,3,1,2,2024,36.09000000,10.44500000,1.50,10652,42
267,4,106,"in progress","2025-01-15 07:23:00",,1,1,4,2025,36.09000000,10.44500000,1.50,10652,42
319,4,106,resolved,"2024-03-13 11:15:00","2024-03-20 11:15:00",3,1,4,2024,36.09000000,10.44500000,1.50,10652,42
398,2,106,resolved,"2025-04-05 11:57:00","2025-04-14 11:57:00",4,2,7,2025,36.09000000,10.44500000,1.50,10652,42
409,4,106,resolved,"2023-04-08 09:27:00","2023-04-12 09:27:00",4,2,7,2023,36.09000000,10.44500000,1.50,10652,42
422,6,106,rejected,"2024-12-02 07:33:00",,12,4,2,2024,36.09000000,10.44500000,1.50,10652,42
425,5,106,reported,"2025-03-26 17:20:00",,3,1,4,2025,36.09000000,10.44500000,1.50,10652,42
429,5,106,rejected,"2024-01-09 10:57:00",,1,1,3,2024,36.09000000,10.44500000,1.50,10652,42
437,7,106,resolved,"2023-03-19 14:39:00","2023-03-20 14:39:00",3,1,1,2023,36.09000000,10.44500000,1.50,10652,42
453,1,106,reported,"2025-03-27 12:44:00",,3,1,5,2025,36.09000000,10.44500000,1.50,10652,42
481,1,106,resolved,"2024-09-13 18:45:00","2024-09-18 18:45:00",9,3,6,2024,36.09000000,10.44500000,1.50,10652,42
485,4,106,resolved,"2022-08-22 21:14:00","2022-09-04 21:14:00",8,3,2,2022,36.09000000,10.44500000,1.50,10652,42
557,6,106,resolved,"2023-12-16 14:16:00","2023-12-23 14:16:00",12,4,7,2023,36.09000000,10.44500000,1.50,10652,42
568,1,106,resolved,"2025-03-20 15:04:00","2025-03-31 15:04:00",3,1,5,2025,36.09000000,10.44500000,1.50,10652,42
626,3,106,resolved,"2022-07-31 21:45:00","2022-08-11 21:45:00",7,3,1,2022,36.09000000,10.44500000,1.50,10652,42
689,4,106,resolved,"2022-06-26 16:53:00","2022-06-30 16:53:00",6,2,1,2022,36.09000000,10.44500000,1.50,10652,42
776,6,106,reported,"2024-08-10 10:28:00",,8,3,7,2024,36.09000000,10.44500000,1.50,10652,42
792,4,106,resolved,"2023-06-17 16:00:00","2023-06-29 16:00:00",6,2,7,2023,36.09000000,10.44500000,1.50,10652,42
797,3,106,resolved,"2023-12-23 20:27:00","2024-01-02 20:27:00",12,4,7,2023,36.09000000,10.44500000,1.50,10652,42
799,1,106,resolved,"2025-02-03 11:57:00","2025-02-04 11:57:00",2,1,2,2025,36.09000000,10.44500000,1.50,10652,42
870,3,106,validated,"2024-11-06 22:48:00",,11,4,4,2024,36.09000000,10.44500000,1.50,10652,42
881,5,106,resolved,"2023-08-09 11:59:00","2023-08-12 11:59:00",8,3,4,2023,36.09000000,10.44500000,1.50,10652,42
938,2,106,resolved,"2023-10-05 18:08:00","2023-10-08 18:08:00",10,4,5,2023,36.09000000,10.44500000,1.50,10652,42
939,5,106,resolved,"2023-07-22 10:38:00","2023-07-26 10:38:00",7,3,7,2023,36.09000000,10.44500000,1.50,10652,42
999,7,106,"in progress","2025-01-28 11:43:00",,1,1,3,2025,36.09000000,10.44500000,1.50,10652,42
1009,2,106,"in progress","2025-01-13 10:59:00",,1,1,2,2025,36.09000000,10.44500000,1.50,10652,42
1033,1,106,reported,"2024-05-06 10:45:00",,5,2,2,2024,36.09000000,10.44500000,1.50,10652,42
1052,5,106,reported,"2024-08-18 12:14:00",,8,3,1,2024,36.09000000,10.44500000,1.50,10652,42
